MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc
1.000000047,60.00000244,0.000706334,1.000049165,60.00427239,1.29838745,1.056481931,67.24915234,2208.025879,2.436412629,153.4098083,20606.62806,11.35332117,183.8761244,25684.06008,1.000000047,60.00000244,0.000706334,1.000049165,60.00427239,1.29838745,1.056481931,67.24915234,2208.025879,2.436412629,153.4098083,20606.62806,11.35332117,183.8761244,25684.06008,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,-1.90E-233,0,1.015844687,60,0,84.85281374,0,1.09E-32,0,2.866438229,60.1060008,7.440674509,85.05327816,107.3744488,50.01540837,0.70080276,1,59.86768889,0,1,59.86768889,0,1,59.86768889,0,1.015844687,60.14438331,4.920749659,2.866438229,98628.32949,1.48397E+14,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.015844687,60,0,84.85281374,0,-5.23E-44,0,2.865241617,60,6.74E-07,84.85281374,6.43E-13,6.53E-35,1.44E-22
1.000001598,60,1.13E-09,1.000332789,60.00000142,0.000431952,1.073211297,60.49451571,153.9652609,2.865616802,120.8130535,15397.94406,12.0542704,173.59959,24720.768,1.000001598,60,1.13E-09,1.000332789,60.00000142,0.000431952,1.073211297,60.49451571,153.9652609,2.865616802,120.8130535,15397.94406,12.0542704,173.59959,24720.768,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1.000154377,60,6.74E-07,60,4.55E-13,0,0,1.522131119,60,6.74E-07,60,4.55E-13,0,0,1,126.6125629,0,1,126.6125629,0,1,126.6125629,0,1.000154377,126.6312281,2.256740465,1.522131119,180473.6887,2.71445E+14,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1.000154377,60,6.74E-07,60,4.55E-13,0,0,1.522131119,60,6.74E-07,60,4.55E-13,0,0
1,380,0,1,380,0,1,380,1.33E-05,1.292044919,321.4151709,15232.68581,10.59321291,193.0838023,26029.04076,1,380,0,1,380,0,1,380,1.33E-05,1.292044919,321.4151709,15232.68581,10.59321291,193.0838023,26029.04076,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-3.91E-266,0,1,380,0.000165489,537.4011537,2.74E-08,-1.28E-85,0,1.110841785,364.0578305,68.93216143,526.2165239,4751.663982,-0.563072169,-0.002170627,7.159688558,256.829184,161.0591284,398.4173561,32845.76304,280.7226204,0.012279246,1,41.71083713,0,1,41.71083713,0,1,41.71083713,5.33E-10,1.110841785,40.48806898,100.1332323,7.159688558,31263.99398,4.70361E+13,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-3.91E-266,0,1,380,0.000165489,537.4011537,2.74E-08,-1.28E-85,0,1.110841785,364.0578305,68.93216143,526.2165239,4751.663982,-0.563072169,-0.002170627,7.159540005,256.8329775,161.0586461,398.4266807,32844.84981,279.8792684,0.012242785
1.280000213,342.5000063,393.7501689,1.465902475,347.2556662,499.5366259,1.775231967,352.96128,566.7661859,2.259565567,326.0996241,8518.903495,11.56627764,205.0942522,25302.81084,1.280000213,342.5000063,393.7501689,1.465902475,347.2556662,499.5366259,1.775231967,352.96128,566.7661859,2.259565567,326.0996241,8518.903495,11.56627764,205.0942522,25302.81084,1.280000213,342.5000063,19.84313909,348.8011673,393.7501689,0,0,1.465902475,347.2556662,22.35031601,353.4720607,499.5366259,-2.51E-267,0,1.775231967,352.96128,23.80685156,359.0789122,566.766181,9.66E-10,2.81E-07,2.082917507,348.6669999,52.21989986,358.258021,5576.429011,13.54463564,0.003718993,8.141483677,266.062245,152.8485965,368.4846086,34463.98143,-5267.163571,-0.216491053,1.280000213,9.411204159,292.1147838,1.465902475,13.5073667,370.5954817,1.775231967,18.4217471,420.4716431,2.082917507,21.2262553,453.8409954,8.141483677,27423.95353,4.12589E+13,1.280000213,342.5000063,19.84313909,348.8011673,393.7501689,0,0,1.465902475,347.2556662,22.35031601,353.4720607,499.5366259,-2.51E-267,0,1.775231967,352.96128,23.80685156,359.0789122,566.766181,9.66E-10,2.81E-07,2.082917507,348.6669999,52.21989986,358.258021,5576.429011,13.54463564,0.003718993,8.141335502,266.0657406,152.8477912,368.4910008,34463.6464,-5267.951627,-0.216525562
1.327397334,134.1976395,14302.84665,1.646880614,176.4748191,19063.1969,2.35153759,230.9299413,20452.36831,3.19878239,244.787552,20393.31912,12.53478073,193.997588,24704.54892,1.327397334,134.1976395,14302.84665,1.646880614,176.4748191,19063.1969,2.35153759,230.9299413,20452.36831,3.19878239,244.787552,20393.31912,12.53478073,193.997588,24704.54892,1.327397334,134.1976395,119.5945093,248.0038089,28317.97089,-6669.028306,-0.356694685,1.646880614,176.4748191,138.0695365,265.0200653,30657.39928,-10385.04836,-0.485418535,2.351537589,230.9299413,143.0117768,293.5038233,30701.85783,-14057.16938,-0.649576248,3.02688623,255.2815938,139.6501261,309.7533166,29690.14441,-13838.6569,-0.66230225,9.119313054,244.1239429,157.1894987,346.2375869,35396.82772,-7439.498717,-0.297279378,1.327397334,2.6176104,87.15930475,1.646880614,5.544457505,186.5840903,2.351537589,10.75512877,321.1039063,3.02688623,14.34365456,399.9183984,9.119313054,24416.75771,3.67346E+13,1.327397334,134.1976395,119.5945093,248.0038089,28317.97089,-6669.028306,-0.356694685,1.646880614,176.4748191,138.0695365,265.0200653,30657.39928,-10385.04836,-0.485418535,2.351537589,230.9299413,143.0117768,293.5038233,30701.85783,-14057.16938,-0.649576248,3.02688623,255.2815938,139.6501261,309.7533166,29690.14441,-13838.6569,-0.66230225,9.119165283,244.1266997,157.1892805,346.2421821,35396.7162,-7440.191351,-0.297307989
1.000000158,60.00001171,0.003126404,1.000115288,60.01342655,3.761171374,1.096915236,75.10209272,4160.345098,3.325352033,189.2182318,21441.20866,13.14135458,183.8009536,24086.99312,1.000000158,60.00001171,0.003126404,1.000115288,60.01342655,3.761171374,1.096915236,75.10209272,4160.345098,3.325352033,189.2182318,21441.20866,13.14135458,183.8009536,24086.99312,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,6.74E-07,84.85281374,4.55E-13,-3.70E-246,0,1.054668221,60,6.74E-07,84.85281374,6.43E-13,5.63E-34,1.24E-21,3.140096465,60.07224362,6.142872778,84.98944683,73.19454535,34.07414275,0.700419262,1,42.15833616,0,1,42.15833616,0,1,42.15833616,6.37E-11,1.054668221,43.09063428,16.15424276,3.140096465,67232.42422,1.01141E+14,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,6.74E-07,84.85281374,4.55E-13,0,0,1.054668221,60,6.74E-07,84.85281374,6.43E-13,-7.94E-48,-1.75E-35,3.139203069,60,6.74E-07,84.85281374,6.43E-13,2.48E-35,5.46E-23
1,380,0,1,380,6.21E-07,1.000200032,379.939023,19.42007693,2.405821472,268.518284,21369.49521,13.05728115,198.8269797,24964.58628,1,380,0,1,380,6.21E-07,1.000200032,379.939023,19.42007693,2.405821472,268.518284,21369.49521,13.05728115,198.8269797,24964.58628,1,380,0,433.4707404,24440.45934,-4.94E-22,0,1,380,5.39E-06,428.3599809,24009.8033,-1.64E-11,-1.97E-08,1.000017673,379.9973655,0.868432096,420.9677592,22897.70087,-0.523050557,-0.003980264,1.930234956,319.8946637,115.2485708,364.8438308,26030.52505,-6340.181354,-0.367679785,9.10441703,259.0481337,154.2716452,356.917221,34768.53731,-5037.426323,-0.205100744,1,17.02167392,0,1,17.02167392,2.27E-13,1.000017673,17.02156317,0.006368862,1.930234956,15.73106046,194.5226203,9.10441703,21736.76887,3.26999E+13,1,380,0,433.4707404,24440.45934,-4.94E-22,0,1,380,5.39E-06,428.3599809,24009.8033,-1.64E-11,-1.97E-08,1.000017673,379.9973655,0.868432096,420.9677592,22897.70087,-0.523050557,-0.003980264,1.930234956,319.8946637,115.2485708,364.8438308,26030.52505,-6340.181354,-0.367679785,9.104285704,259.050803,154.271157,356.9217305,34768.36941,-5038.126639,-0.205130266
1.392571915,154.5179287,19959.2059,1.570625974,180.0797101,22806.84872,1.829603755,208.3504907,24434.51749,3.361248968,208.2673814,23583.62776,14.03288593,189.3615725,24353.24794,1.392571915,154.5179287,19959.2059,1.570625974,180.0797101,22806.84872,1.829603755,208.3504907,24434.51749,3.361248968,208.2673814,23583.62776,14.03288593,189.3615725,24353.24794,1.392571915,154.5179287,141.2770537,410.2143224,19959.2059,-1.68E-23,0,1.570625974,180.0797101,151.0193654,420.5100498,22806.84872,-1.11E-11,-1.36E-08,1.829452501,208.362756,156.3160835,433.3733362,24434.71799,-0.449206129,-0.002778249,2.894473614,232.1776217,152.5451325,365.6021603,31424.47392,-7962.870795,-0.359200277,10.08740703,239.9105959,157.3804609,357.2251471,34450.8451,-5153.269435,-0.211603099,1.392571915,4.992219995,56.80820319,1.570625974,6.355939383,64.91320859,1.829452501,7.864851564,69.54863724,2.894473614,10.38941002,181.3732359,10.08740703,19581.95356,2.94583E+13,1.392571915,154.5179287,141.2770537,410.2143224,19959.2059,-1.68E-23,0,1.570625974,180.0797101,151.0193654,420.5100498,22806.84872,-1.11E-11,-1.36E-08,1.829452501,208.362756,156.3160835,433.3733362,24434.71799,-0.449206129,-0.002778249,2.894473614,232.1776217,152.5451325,365.6021603,31424.47392,-7962.870795,-0.359200277,10.08727595,239.9127518,157.380347,357.2292361,34450.65805,-5153.930605,-0.211631427
1.087143558,361.925745,5348.637389,1.297799091,334.1253488,12300.15686,2.051091621,292.0373956,19882.90238,4.180014022,249.3516021,23309.21809,14.95532099,202.1087698,24992.46234,1.087143558,361.925745,5348.637389,1.297799091,334.1253488,12300.15686,2.051091621,292.0373956,19882.90238,4.180014022,249.3516021,23309.21809,14.95532099,202.1087698,24992.46234,1.087143558,361.925745,73.13437898,524.776376,5348.637389,-1.31E-25,0,1.297799091,334.1253488,110.9060722,506.0037042,12300.15686,5.72E-13,9.57E-10,2.051004726,292.0472263,141.0016439,479.2587952,19881.4636,-0.0305995,-0.000209807,3.738406695,271.7191671,146.03776,391.9053424,30014.09576,-2576.322208,-0.121394878,11.03165021,252.6094579,155.3740416,365.8746369,34002.48631,-3218.642171,-0.133870295,1.087143558,1.135712579,5.849703456,1.297799091,2.074616782,20.35386546,2.051004726,4.420096575,48.11066835,3.738406695,7.824208321,150.876477,11.03165021,17806.95585,2.6788E+13,1.087143558,361.925745,73.13437898,524.776376,5348.637389,-1.31E-25,0,1.297799091,334.1253488,110.9060722,506.0037042,12300.15686,5.72E-13,9.57E-10,2.051004726,292.0472263,141.0016439,479.2587952,19881.4636,-0.0305995,-0.000209807,3.738406695,271.7191671,146.03776,391.9053424,30014.09576,-2576.322208,-0.121394878,11.03151986,252.6115685,155.3737465,365.8786728,34002.25779,-3219.312571,-0.133899082
1.00176654,66.52184287,163.5863401,1.027523866,73.18216533,2203.616415,1.567743781,147.8573336,19002.60299,4.676160558,210.1417418,23976.30408,15.76445471,193.474867,24507.69993,1.00176654,66.52184287,163.5863401,1.027523866,73.18216533,2203.616415,1.567743781,147.8573336,19002.60299,4.676160558,210.1417418,23976.30408,15.76445471,193.474867,24507.69993,1.00176654,66.52184287,12.79008757,480.5087682,163.9782216,-0.007416662,-0.000172275,1.027523866,73.18216533,46.94269288,480.1027403,2208.216462,-2.720708108,-0.004855887,1.567719729,147.8586815,137.8505572,485.0173776,19037.71936,-204.3732156,-0.043662952,4.287784005,223.7411984,154.6648807,446.4472616,30610.87845,-52.29941941,-0.002446759,11.89085952,236.9159366,157.458385,391.6679557,36175.90948,-1207.896925,-0.047263379,1.00176654,1.851815011,0.0112214,1.027523866,1.85901425,0.546490198,1.567719729,2.782675999,18.94449834,4.287784005,6.431617584,122.0649879,11.89085952,16309.57858,2.45352E+13,1.00176654,66.52184287,12.79008757,480.5087682,163.9782216,-0.007416662,-0.000172275,1.027523866,73.18216533,46.94269288,480.1027403,2208.216462,-2.720708108,-0.004855887,1.567719729,147.8586815,137.8505572,485.0173776,19037.71936,-204.3732156,-0.043662952,4.287784005,223.7411984,154.6648807,446.4472616,30610.87845,-52.29941941,-0.002446759,11.89073083,236.9176998,157.4583249,391.6717724,36175.57672,-1208.561185,-0.047289783
2.001703633,72.25603695,114.7997824,2.027485151,75.55842671,1122.546441,2.567724091,120.651399,12762.41152,5.676154685,186.8615902,22286.57847,16.76445273,186.5867884,23793.76938,2.001703633,72.25603695,114.7997824,2.027485151,75.55842671,1122.546441,2.567724091,120.651399,12762.41152,5.676154685,186.8615902,22286.57847,16.76445273,186.5867884,23793.76938,2.001703633,72.25603695,10.71446604,481.336115,115.3575163,0.041822428,0.001159647,2.027485151,75.55842671,33.5044242,480.4706939,1131.549891,-0.861746435,-0.002154924,2.567700039,120.6519671,112.9712203,477.4270248,12814.46753,-342.3426325,-0.089246421,5.28777862,196.1793035,150.5144526,433.2913023,29631.60103,-2352.16334,-0.113077269,12.89085803,224.5881353,157.0889568,384.3363852,36096.36921,-3350.988614,-0.131428024,2.001703633,0.926704589,0.862902785,2.027485151,0.942116718,1.140757165,2.567700039,1.698959896,13.407666,5.28777862,5.215303528,105.3240524,12.89085803,15044.37353,2.26319E+13,2.001703633,72.25603695,10.71446604,481.336115,115.3575163,0.041822428,0.001159647,2.027485151,75.55842671,33.5044242,480.4706939,1131.549891,-0.861746435,-0.002154924,2.567700039,120.6519671,112.9712203,477.4270248,12814.46753,-342.3426325,-0.089246421,5.28777862,196.1793035,150.5144526,433.2913023,29631.60103,-2352.16334,-0.113077269,12.89072933,224.5896386,157.0890203,384.3400664,36096.06237,-3351.623995,-0.131453987
1,380,0,1,380,0,1,380,0,1.101430371,362.2139456,5171.190422,12.20987474,202.4275088,24657.91391,1,380,0,1,380,0,1,380,0,1.101430371,362.2139456,5171.190422,12.20987474,202.4275088,24657.91391,1,380,0,608.985649,11.32989468,3.50E-89,0,1,380,0,607.9004951,142.4592664,-7.14E-53,0,1,380,0,598.1468606,1152.934718,-4.12E-15,0,1.094490262,364.1302692,67.97917823,530.8915958,19650.85389,-275.2079521,-0.029293489,9.619720909,240.7436834,156.0815734,393.9951112,35881.43112,-1181.217841,-0.046627169,1,58.06352305,0,1,58.06352305,0,1,58.06352305,0,1.094490262,53.50099536,229.3977124,9.619720909,13486.49985,2.02792E+13,1,380,0,608.985649,11.32989468,3.50E-89,0,1,380,0,607.9004951,142.4592664,-7.14E-53,0,1,380,0,598.1468606,1152.934718,-4.12E-15,0,1.094490262,364.1302692,67.97917823,530.8915958,19650.85389,-275.2079521,-0.029293489,9.619634856,240.745175,156.0814747,393.9987565,35881.0878,-1181.850414,-0.046652557
1.005458785,67.70475276,532.3861839,1.04387909,79.19887955,3970.237758,1.352711163,147.8735797,19005.02098,1.992427907,213.5441018,24511.12739,13.08329562,191.9998985,24087.105,1.005458785,67.70475276,532.3861839,1.04387909,79.19887955,3970.237758,1.352711163,147.8735797,19005.02098,1.992427907,213.5441018,24511.12739,13.08329562,191.9998985,24087.105,1.005458785,67.70475276,23.07349527,385.9843696,532.3861839,1.45E-92,0,1.04387909,79.19887955,63.00982271,388.1655092,3970.237758,-5.96E-55,0,1.352711163,147.8735797,137.8586993,407.7580111,19005.02098,-4.83E-16,0,1.986174623,214.027521,156.5689577,436.4391319,24537.52818,-62.2557393,-0.012110755,10.51999377,224.1330573,157.0745599,392.1049306,33805.79129,-1170.79879,-0.049030925,1.005458785,1.810513966,17.27378637,1.04387909,3.880924017,128.8182168,1.352711163,16.2511364,616.6363482,1.986174623,27.32124565,789.8041272,10.51999377,12204.65533,1.83516E+13,1.005458785,67.70475276,23.07349527,385.9843696,532.3861839,1.45E-92,0,1.04387909,79.19887955,63.00982271,388.1655092,3970.237758,-5.96E-55,0,1.352711163,147.8735797,137.8586993,407.7580111,19005.02098,-4.83E-16,0,1.986174623,214.027521,156.5689577,436.4391319,24537.52818,-62.2557393,-0.012110755,10.51990861,224.1342727,157.0746148,392.1081499,33805.47902,-1171.367061,-0.049055211
1.000001403,60.00001081,0.000830159,1.000320218,60.00614586,1.388891155,1.091229857,67.34647616,2180.463165,2.521513493,152.650475,20432.15123,13.73522064,182.3895761,23509.63387,1.000001403,60.00001081,0.000830159,1.000320218,60.00614586,1.388891155,1.091229857,67.34647616,2180.463165,2.521513493,152.650475,20432.15123,13.73522064,182.3895761,23509.63387,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,-6.49E-270,0,1.004476929,60,9.54E-07,84.85281374,1.29E-12,-5.02E-29,-5.52E-17,2.818567508,60.0466123,4.934380883,84.94096872,47.22905206,21.97351857,0.700010987,1,78.80063987,0,1,78.80063987,0,1,78.80063987,0,1.004476929,78.64148124,5.73022306,2.818567508,43406.97977,6.52579E+13,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.004476929,60,9.54E-07,84.85281374,1.29E-12,-5.02E-29,-5.52E-17,2.818050103,60,0,84.85281374,0,5.37E-36,0
1,60,0,1,60,4.00E-11,1.000333798,60.00245142,0.745595747,2.122582088,109.0005848,12944.93843,13.66751191,173.4347951,22805.30689,1,60,0,1,60,4.00E-11,1.000333798,60.00245142,0.745595747,2.122582088,109.0005848,12944.93843,13.66751191,173.4347951,22805.30689,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1.000132839,60,0,60,0,0,0,1.623415772,60,6.74E-07,60,4.55E-13,0,0,1,128.782608,0,1,128.782608,0,1,128.782608,0,1.000132839,128.7823223,0.000914414,1.623415772,69383.90554,1.04246E+14,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1.000132839,60,0,60,0,0,0,1.623415772,60,6.74E-07,60,4.55E-13,0,0
1,380,0,1,380,0,1,380,1.26E-08,1.108589149,353.4549126,7757.051401,11.15270236,191.9563334,24243.34147,1,380,0,1,380,0,1,380,1.26E-08,1.108589149,353.4549126,7757.051401,11.15270236,191.9563334,24243.34147,1,380,0,537.4011537,0,1.62E-268,0,1,380,0,537.4011537,0,-1.79E-160,0,1,380,0,537.4011537,0,-5.60E-51,0,1.034545332,374.45788,41.32415164,533.7509157,2019.455421,-0.11358377,-8.37E-05,8.015403847,243.5789824,155.7148835,403.5360825,33496.66273,116.4425548,0.004918982,1,58.45357895,0,1,58.45357895,0,1,58.45357895,0,1.034545332,57.41401428,57.65636131,8.015403847,10689.2979,1.60621E+13,1,380,0,537.4011537,0,1.62E-268,0,1,380,0,537.4011537,0,-1.79E-160,0,1,380,0,537.4011537,0,-5.60E-51,0,1.034545332,374.45788,41.32415164,533.7509157,2019.455421,-0.11358377,-8.37E-05,8.015347057,243.5801839,155.7147809,403.5392608,33496.31174,116.0503245,0.004902467
1.374063374,151.4807003,19533.98977,1.554328378,177.9834863,22622.5135,1.821464949,207.6112861,24412.18748,2.086999957,215.718967,24661.89179,12.13079034,181.5731408,23444.8632,1.374063374,151.4807003,19533.98977,1.554328378,177.9834863,22622.5135,1.821464949,207.6112861,24412.18748,2.086999957,215.718967,24661.89179,12.13079034,181.5731408,23444.8632,1.374063374,151.4807003,139.7640503,409.0799464,19533.98977,0,0,1.554328378,177.9834863,150.4078239,419.6166362,22622.5135,-6.07E-214,0,1.821464949,207.6112861,156.2439998,433.0155264,24412.18748,-4.07E-69,0,2.014398105,221.3313062,156.9882047,439.7635878,24645.3028,0.579636987,0.000876305,8.999655763,223.8472296,157.0589043,400.5720211,31420.79794,-75.37081283,-0.003439882,1.374063374,16.11939628,670.3900281,1.554328378,21.02915133,776.3855536,1.821464949,26.51782861,837.8056531,2.014398105,29.05304379,844.9599183,8.999655763,9501.584233,1.42773E+13,1.374063374,151.4807003,139.7640503,409.0799464,19533.98977,0,0,1.554328378,177.9834863,150.4078239,419.6166362,22622.5135,-6.07E-214,0,1.821464949,207.6112861,156.2439998,433.0155264,24412.18748,-4.07E-69,0,2.014398105,221.3313062,156.9882047,439.7635878,24645.3028,0.579636987,0.000876305,8.999599084,223.8481734,157.0589487,400.5747305,31420.51095,-75.60384024,-0.003450559
1.000000039,60.00000354,0.00108052,1.00004587,60.00541168,1.676110627,1.05628812,67.86599944,2400.12775,2.474083322,152.7789012,20533.30928,12.71626149,172.012694,22672.0631,1.000000039,60.00000354,0.00108052,1.00004587,60.00541168,1.676110627,1.05628812,67.86599944,2400.12775,2.474083322,152.7789012,20533.30928,12.71626149,172.012694,22672.0631,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,-5.96E-288,0,1.015844451,60,0,84.85281374,0,-7.80E-31,0,2.861324806,60.03032184,3.979852202,84.91016077,30.72565552,14.2888266,0.699708819,1,59.86322904,0,1,59.86322904,0,1,59.86322904,0,1.015844451,60.15611945,5.503561461,2.861324806,28257.66277,4.24515E+13,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.015844451,60,0,84.85281374,0,-1.96E-34,0,2.860983123,60,6.74E-07,84.85281374,1.02E-12,-3.53E-29,-5.49E-17
1,380,0,1,380,0,1,380,1.63E-06,1.205242924,341.3061219,10791.50242,10.91390692,191.069784,24195.16786,1,380,0,1,380,0,1,380,1.63E-06,1.205242924,341.3061219,10791.50242,10.91390692,191.069784,24195.16786,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-1.53E-250,0,1,380,0.000216868,537.4011537,4.70E-08,-5.31E-81,0,1.118031729,363.2491871,70.56251469,525.6942438,4979.100127,0.077389979,0.000260301,7.776590529,243.9270795,155.6528297,412.1295695,31076.7996,749.2062475,0.034502242,1,40.93102193,0,1,40.93102193,0,1,40.93102193,9.08E-10,1.118031729,39.67705188,102.5254524,7.776590529,8285.028832,1.24414E+13,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-1.53E-250,0,1,380,0.000216868,537.4011537,4.70E-08,-5.31E-81,0,1.118031729,363.2491871,70.56251469,525.6942438,4979.100127,0.077389979,0.000260301,7.776547851,243.9280121,155.6527478,412.1322422,31076.47848,748.94798,0.034490793
1.338684762,344.143911,435.4331531,1.522248732,348.4677024,519.2644933,1.805302656,353.4116605,569.300499,2.179425474,337.0361333,5861.471238,11.89029983,202.9223208,23690.19971,1.338684762,344.143911,435.4331531,1.522248732,348.4677024,519.2644933,1.805302656,353.4116605,569.300499,2.179425474,337.0361333,5861.471238,11.89029983,202.9223208,23690.19971,1.338684762,344.143911,20.86703508,350.4155126,435.4331531,0,0,1.522248732,348.4677024,22.78737575,354.6628535,519.2644933,-1.04E-251,0,1.805302656,353.4116605,23.86001883,359.521629,569.3004984,1.82E-09,3.91E-07,2.094082425,348.3265715,53.33871557,358.1488852,5870.070396,2.259469173,0.00059117,8.759769543,253.9813304,149.1523346,378.6672908,34782.6235,-5940.658811,-0.243578537,1.338684762,10.58883378,311.8095781,1.522248732,14.24771843,371.840411,1.805302656,18.43140128,407.6707227,2.094082425,20.87900726,440.1779029,8.759769543,7339.260066,1.10211E+13,1.338684762,344.143911,20.86703508,350.4155126,435.4331531,0,0,1.522248732,348.4677024,22.78737575,354.6628535,519.2644933,-1.04E-251,0,1.805302656,353.4116605,23.86001883,359.521629,569.3004984,1.82E-09,3.91E-07,2.094082425,348.3265715,53.33871557,358.1488852,5870.070396,2.259469173,0.00059117,8.759726957,253.9822054,149.1521693,378.6691398,34782.49044,-5940.916598,-0.243589978
1.659105409,176.4969914,18697.46282,1.995065238,206.8845115,20205.86874,2.566770307,241.4376129,19991.96368,3.148758234,250.9589838,19920.69499,12.8734618,192.2863067,23193.14728,1.659105409,176.4969914,18697.46282,1.995065238,206.8845115,20205.86874,2.566770307,241.4376129,19991.96368,3.148758234,250.9589838,19920.69499,12.8734618,192.2863067,23193.14728,1.659105409,176.4969914,136.7386661,263.8259035,30364.52479,-10442.11897,-0.493708537,1.995065238,206.8845115,142.1473487,278.8611277,30880.08627,-12693.25853,-0.584352586,2.566770307,241.4376129,141.3929407,299.0302236,30083.75917,-14576.00063,-0.687561791,3.064616069,256.2019578,139.4236575,310.3747456,29631.41572,-13791.51917,-0.661456137,9.747364701,234.6959813,152.3728287,353.7920268,35480.08801,-7766.776274,-0.311194935,1.659105409,4.329806056,149.6919374,1.995065238,7.208714825,234.763401,2.566770307,11.33027727,327.8502871,3.064616069,14.13279182,390.5092017,9.747364701,6586.332906,9.89044E+12,1.659105409,176.4969914,136.7386661,263.8259035,30364.52479,-10442.11897,-0.493708537,1.995065238,206.8845115,142.1473487,278.8611277,30880.08627,-12693.25853,-0.584352586,2.566770307,241.4376129,141.3929407,299.0302236,30083.75917,-14576.00063,-0.687561791,3.064616069,256.2019578,139.4236575,310.3747456,29631.41572,-13791.51917,-0.661456137,9.747322175,234.6966824,152.3727914,353.7933388,35480.03771,-7766.998709,-0.311204252
